link_id,name,osm_way_id,from_node_id,to_node_id,directed,geometry,dir_flag,length,facility_type,link_type,free_speed,lanes,capacity,allowed_uses,notes
773,南河沿大街,5339,31,28,1,"LINESTRING (116.400577 39.910729, 116.400542 39.911615)",1,98.56,secondary,4,,,,auto,
774,南河沿大街,5339,28,31,1,"LINESTRING (116.400542 39.911615, 116.400577 39.910729)",1,98.56,secondary,4,,,,auto,
775,南河沿大街,5340,31,52,1,"LINESTRING (116.400577 39.910729, 116.400572 39.910653)",1,8.46,secondary,4,,,,auto,
776,南河沿大街,5340,52,31,1,"LINESTRING (116.400572 39.910653, 116.400577 39.910729)",1,8.46,secondary,4,,,,auto,
777,东皇城门南街,5341,53,271,1,"LINESTRING (116.400708 39.910656, 116.400956 39.910666)",1,21.18,unclassified,20,,,,auto,
778,东皇城门南街,5342,271,48,1,"LINESTRING (116.400956 39.910666, 116.401054 39.910673)",1,8.39,unclassified,20,,,,auto,
779,晨光街,5343,50,29,1,"LINESTRING (116.401051 39.910772, 116.40104 39.91163)",1,95.41,unclassified,20,,,,auto,
780,晨光街,5344,49,48,1,"LINESTRING (116.401057 39.91058, 116.401054 39.910673)",1,10.34,residential,6,,,,auto,
781,晨光街,5344,48,49,1,"LINESTRING (116.401054 39.910673, 116.401057 39.91058)",1,10.34,residential,6,,,,auto,
782,晨光街,5345,49,166,1,"LINESTRING (116.401057 39.91058, 116.401076 39.910184)",1,44.06,residential,6,,,,auto,
783,晨光街,5345,166,49,1,"LINESTRING (116.401076 39.910184, 116.401057 39.91058)",1,44.06,residential,6,,,,auto,
784,南口袋胡同,5346,170,168,1,"LINESTRING (116.401195 39.909163, 116.401096 39.909165)",1,8.45,residential,6,,,,auto,
785,南口袋胡同,5346,168,170,1,"LINESTRING (116.401096 39.909165, 116.401195 39.909163)",1,8.45,residential,6,,,,auto,
786,南口袋胡同,5347,170,160,1,"LINESTRING (116.401195 39.909163, 116.402431 39.90919)",1,105.47,residential,6,,,,auto,
787,南口袋胡同,5347,160,170,1,"LINESTRING (116.402431 39.90919, 116.401195 39.909163)",1,105.47,residential,6,,,,auto,
788,西长安街,5573,201,220,1,"LINESTRING (116.38555 39.905897, 116.386644 39.905923)",1,93.36,trunk,2,,,,auto,
789,人大会堂西路,5574,201,199,1,"LINESTRING (116.38555 39.905897, 116.38543 39.905693)",1,24.89,tertiary,5,,,,auto,
790,人大会堂西路,5574,199,201,1,"LINESTRING (116.38543 39.905693, 116.38555 39.905897)",1,24.89,tertiary,5,,,,auto,
791,南长街,5575,201,64,1,"LINESTRING (116.38555 39.905897, 116.385634 39.906142)",1,28.17,tertiary,5,,,,auto,
792,南长街,5575,64,201,1,"LINESTRING (116.385634 39.906142, 116.38555 39.905897)",1,28.17,tertiary,5,,,,auto,
793,西长安街,5577,207,201,1,"LINESTRING (116.385121 39.905886, 116.38555 39.905897)",1,36.61,trunk,2,,,,auto,
794,东长安街,5611,272,273,1,"LINESTRING (116.396658 39.906245, 116.396682 39.906247)",1,2.06,trunk,2,,,,auto,
795,,5612,58,2,1,"LINESTRING (116.38943 39.90626, 116.389446 39.906016)",1,27.17,secondary,4,,,,auto,
796,西长安街,5613,58,274,1,"LINESTRING (116.38943 39.90626, 116.388923 39.906245)",1,43.28,trunk,2,70,5,,auto,
797,西长安街,5614,2,275,1,"LINESTRING (116.389446 39.906016, 116.389865 39.906028)",1,35.76,trunk,2,,,,auto,
798,广场西侧路,5615,2,267,1,"LINESTRING (116.389446 39.906016, 116.389456 39.90582)",1,21.81,secondary,4,,,,auto,
799,,5616,228,227,1,"LINESTRING (116.396866 39.906276, 116.397014 39.906425)",1,20.83,tertiary,5,,,,auto,
800,,5616,227,228,1,"LINESTRING (116.397014 39.906425, 116.396866 39.906276)",1,20.83,tertiary,5,,,,auto,
