name,node_id,osm_node_id,ctrl_type,x_coord,y_coord,is_boundary,activity_type,poi_id,zone_id,notes
,223,9448530118,,112.9264550,28.1568060,,,,,
,224,632800150,,112.9263090,28.1582950,,,,,
,225,6187786348,,112.9262410,28.1586220,,,,,
,226,632800154,,112.9257140,28.1602000,,,,,
,227,9448530071,,112.9254740,28.1606880,,,,,
,228,632800156,,112.9241580,28.1625600,,,,,
,229,6187786100,,112.9237780,28.1629330,,,,,
,230,9441042921,,112.9240640,28.1627590,,,,,
,231,632800164,,112.9187380,28.1673500,,,,,
,232,9448489376,,112.9184560,28.1676630,,,,,
,233,632800167,,112.9167070,28.1699910,,,,,
,234,9448489370,,112.9165830,28.1702420,,,,,
,235,632800170,,112.9158300,28.1725480,,,,,
,236,7346055231,,112.9157670,28.1729790,,,,,
,237,632800172,,112.9157680,28.1746850,,,,,
,238,5455641653,,112.9157960,28.1749060,,,,,
,239,632800174,,112.9167930,28.1785240,,,,,
,240,9448489343,,112.9169520,28.1790460,,,,,
,241,632800176,,112.9187530,28.1849620,,,,,
,242,9457501405,,112.9188070,28.1852420,,,,,
,243,632800180,,112.9188150,28.1867530,,,,,
,244,9457501408,,112.9187600,28.1870850,,,,,
,245,632800183,,112.9184050,28.1880990,,,,,
,246,9457501411,,112.9182100,28.1884700,,,,,
,247,632800186,,112.9175010,28.1894880,,,,,
,248,9457501370,,112.9171720,28.1899150,,,,,
,249,632800189,,112.9129480,28.1951390,,,,,
,250,7346025841,,112.9126770,28.1954960,,,,,
,251,632800192,,112.9123360,28.1960220,,,,,
,252,12784441536,,112.9121510,28.1963870,,,,,
,253,632800195,,112.9118920,28.1970360,,,,,
,254,632800197,,112.9116570,28.1981050,,,,,
,255,1364193483,,112.9110620,28.2046070,,,,,
,256,632800237,,112.9114740,28.1980890,,,,,
,257,9457501328,,112.9115620,28.1977300,,,,,
,258,9457500903,,112.9114430,28.1978580,,,,,
,259,9457501324,,112.9114790,28.1975790,,,,,
,260,632800244,,112.9122050,28.1959740,,,,,
,261,9457501323,,112.9123580,28.1957250,,,,,
,262,632800248,,112.9127980,28.1951060,,,,,
,263,7346025843,,112.9130110,28.1948490,,,,,
,264,632800254,,112.9182120,28.1881900,,,,,
,265,9457501415,,112.9183370,28.1879210,,,,,
,266,632800260,,112.9186880,28.1866680,,,,,
,267,9457501418,,112.9187130,28.1864730,,,,,
,268,632800262,,112.9186240,28.1850100,,,,,
,269,9457501421,,112.9185120,28.1845650,,,,,
,270,632800267,,112.9165960,28.1783590,,,,,
,271,9448489346,,112.9163480,28.1775310,,,,,
,272,632800273,,112.9156970,28.1725060,,,,,
,273,9448489362,,112.9157790,28.1720770,,,,,
,274,632800277,,112.9165730,28.1699580,,,,,
,275,9448489372,,112.9167830,28.1695970,,,,,
,276,632800280,,112.9187020,28.1671990,,,,,
,277,3660206578,,112.9191100,28.1667500,,,,,
,278,632800286,,112.9240680,28.1624420,,,,,
,279,9448530059,,112.9243200,28.1621390,,,,,
,280,632800290,,112.9255840,28.1601590,,,,,
,281,9448530077,,112.9257430,28.1597820,,,,,
,282,632800293,,112.9261780,28.1582730,,,,,
,283,9448530091,,112.9262510,28.1577510,,,,,
,284,632800295,,112.9263190,28.1565940,,,,,
,285,9448530115,,112.9263180,28.1561870,,,,,
,286,663691720,,112.9669960,28.1453040,,,,,
,287,9096719474,,112.9670530,28.1456260,,,,,
,288,663691721,,112.9670830,28.1458440,,,,,
,289,9096719473,,112.9671000,28.1460590,,,,,
,290,663691722,,112.9670970,28.1464490,,,,,
,291,9096719471,,112.9670950,28.1466150,,,,,
,292,663691723,,112.9670570,28.1469820,,,,,
,293,9096719469,,112.9670230,28.1472880,,,,,
,294,663691724,,112.9667060,28.1479280,,,,,
,295,9096719468,,112.9668530,28.1471890,,,,,
,296,663691725,,112.9669020,28.1467290,,,,,
,297,9096719467,,112.9669110,28.1464620,,,,,
,298,663691726,,112.9669200,28.1461250,,,,,
,299,9096719475,,112.9669030,28.1459060,,,,,
,300,9096719466,,112.9649750,28.1464710,,,,,
,301,663691727,,112.9668770,28.1456590,,,,,
,302,663691728,,112.9668490,28.1455280,,,,,
,303,663691729,,112.9667540,28.1450380,,,,,
,304,11060647619,,112.9667200,28.1452930,,,,,
,305,12547024649,,112.9667040,28.1446360,,,,,
