name,node_id,osm_node_id,ctrl_type,x_coord,y_coord,is_boundary,activity_type,poi_id,zone_id,notes
,241,9494762502,,116.4077130,39.9127580,,,,,
,242,1742929952,,116.4077130,39.9130530,,,,,
,243,266112397,,116.4095760,39.9127520,,,,,
,244,12543078089,,116.4114880,39.9127660,,,,,
,245,1742929900,signal,116.4078430,39.9127380,,,,,
,246,266112409,,116.4027220,39.9139910,,,,,
,247,733859730,,116.4027680,39.9128880,,,,,
,248,10125648477,,116.4023950,39.9139830,,,,,
,249,1038275241,signal,116.4047400,39.9140410,,,,,
,250,266112411,,116.4028220,39.9116900,,,,,
,251,10274394483,,116.4049070,39.9117810,,,,,
,252,733859431,,116.4027980,39.9123270,,,,,
,253,266112419,,116.4106880,39.9162650,,,,,
,254,733859118,,116.4074200,39.9162630,,,,,
,255,266112420,,116.4048130,39.9161940,,,,,
,256,12531360009,,116.4050380,39.9162000,,,,,
,257,266112421,,116.4100880,39.9155740,,,,,
,258,733859724,,116.4085460,39.9155510,,,,,
,259,12543092608,,116.4113190,39.9155740,,,,,
,260,266112422,,116.4048700,39.9154810,,,,,
,261,12531360012,,116.4051170,39.9154850,,,,,
,262,12531360005,,116.4046670,39.9154920,,,,,
,263,266112525,,116.4059070,39.9147820,,,,,
,264,266112546,,116.4058840,39.9148330,,,,,
,265,3725835407,,116.4063780,39.9147900,,,,,
,266,266112527,,116.4115480,39.9148760,,,,,
,267,2383241733,,116.4115370,39.9151060,,,,,
,268,12543092616,,116.4114530,39.9148740,,,,,
,269,12543078090,,116.4113530,39.9162620,,,,,
,270,9936659083,,116.4114710,39.9165690,,,,,
,271,266112545,,116.4058680,39.9154970,,,,,
,272,733859125,,116.4068560,39.9155230,,,,,
,273,269489736,signal,116.4004790,39.9010340,,,,,
,274,733967338,signal,116.4007450,39.9010530,,,,,
,275,269489802,,116.3973980,39.9006520,,,,,
,276,9748067604,,116.4004880,39.9004360,,,,,
,277,269489741,signal,116.4054540,39.9011980,,,,,
,278,10124169580,,116.4055810,39.9011850,,,,,
,279,10124169578,,116.4052990,39.9012010,,,,,
,280,10124169579,,116.4054540,39.9011160,,,,,
,281,10124169581,,116.4054520,39.9013030,,,,,
,282,269489742,,116.4075170,39.9009760,,,,,
,283,533651513,,116.4077950,39.9009500,,,,,
,284,4716204592,,116.4073860,39.9003190,,,,,
,285,269489744,,116.4109220,39.9006680,,,,,
,286,12865267187,,116.4119090,39.9006280,,,,,
,287,533652001,,116.4099590,39.9007460,,,,,
,288,269489746,,116.4120750,39.9006220,,,,,
,289,10885563851,signal,116.4120970,39.9000250,,,,,
,291,2383146364,,116.4056790,39.8966970,,,,,
,293,534084512,,116.3946450,39.9006090,,,,,
,294,269489894,,116.4065200,39.8979130,,,,,
,295,734521201,,116.4066010,39.8958710,,,,,
,296,734521249,,116.4080400,39.8979200,,,,,
,297,288046085,,116.4104370,39.8958170,,,,,
,298,6652688794,,116.4105740,39.8957990,,,,,
,299,288046105,,116.4107670,39.8979340,,,,,
,300,1598502680,,116.4121150,39.8979410,,,,,
,301,6652688800,,116.4103620,39.8979320,,,,,
,302,288046232,,116.4107770,39.8958680,,,,,
,303,5810291994,,116.4107810,39.8970490,,,,,
,304,6652688786,,116.4106410,39.8958890,,,,,
,305,318265958,,116.3944350,39.8966330,,,,,
,306,340109821,,116.3942620,39.8970120,,,,,
,307,318265959,,116.3936400,39.8979550,,,,,
